"time","rating","videoID"
48,41.9,"124_3"
50,39.225,"124_3"
52,38.8,"124_3"
54,38.8,"124_3"
56,38.8,"124_3"
58,38.8,"124_3"
60,38.8,"124_3"
62,38.8,"124_3"
64,38.8,"124_3"
66,38.8,"124_3"
68,38.8,"124_3"
70,38.8,"124_3"
72,38.8,"124_3"
74,38.8,"124_3"
76,38.8,"124_3"
78,38.8,"124_3"
80,38.8,"124_3"
82,38.8,"124_3"
84,38.8,"124_3"
86,38.8,"124_3"
88,38.8,"124_3"
90,43.25,"124_3"
92,43.55,"124_3"
94,37.3,"124_3"
96,31.15,"124_3"
98,30,"124_3"
100,30,"124_3"
102,30,"124_3"
104,30,"124_3"
106,30,"124_3"
108,30,"124_3"
110,30,"124_3"
112,28.65,"124_3"
114,27.65,"124_3"
116,29.9,"124_3"
118,30.2,"124_3"
120,31.475,"124_3"
122,34.3,"124_3"
124,34.75,"124_3"
126,34.9,"124_3"
128,26.45,"124_3"
130,22.55,"124_3"
132,26.675,"124_3"
134,33.575,"124_3"
136,33.7,"124_3"
138,33.7,"124_3"
140,33.925,"124_3"
142,35.225,"124_3"
144,37.75,"124_3"
146,37.8,"124_3"
148,37.8,"124_3"
150,37.8,"124_3"
152,37.8,"124_3"
154,37.8,"124_3"
156,37.8,"124_3"
158,37.8,"124_3"
160,37.8,"124_3"
162,35.35,"124_3"
164,30.425,"124_3"
166,32.725,"124_3"
168,34.3,"124_3"
170,36.925,"124_3"
172,27.7,"124_3"
2,56.85,"124_6"
4,59.4,"124_6"
6,59.3,"124_6"
8,59.3,"124_6"
10,59.3,"124_6"
12,59.3,"124_6"
14,59.3,"124_6"
16,59.15,"124_6"
18,59.525,"124_6"
20,61.6,"124_6"
22,61.5,"124_6"
24,61.5,"124_6"
26,61.325,"124_6"
28,62.275,"124_6"
30,64.65,"124_6"
32,66.125,"124_6"
34,66.65,"124_6"
36,68.8,"124_6"
38,73.275,"124_6"
40,74.95,"124_6"
42,75,"124_6"
44,75,"124_6"
46,75,"124_6"
48,75,"124_6"
50,75,"124_6"
52,75,"124_6"
54,75,"124_6"
56,75,"124_6"
58,75,"124_6"
60,75,"124_6"
62,75,"124_6"
64,75,"124_6"
66,75,"124_6"
68,75,"124_6"
70,75,"124_6"
72,74.975,"124_6"
74,76.975,"124_6"
76,81.2,"124_6"
78,81.2,"124_6"
80,81.05,"124_6"
82,81,"124_6"
84,81,"124_6"
86,80.55,"124_6"
88,76.5,"124_6"
90,70.95,"124_6"
92,74.5,"124_6"
94,74.5,"124_6"
96,74.5,"124_6"
2,9.8,"128_2"
4,9.8,"128_2"
6,9.8,"128_2"
8,9.8,"128_2"
10,9.8,"128_2"
12,9.8,"128_2"
14,9.8,"128_2"
16,9.8,"128_2"
18,9.8,"128_2"
20,9.8,"128_2"
22,9.8,"128_2"
24,9.8,"128_2"
26,9.8,"128_2"
28,9.8,"128_2"
30,9.8,"128_2"
32,9.8,"128_2"
34,9.8,"128_2"
36,9.8,"128_2"
38,9.8,"128_2"
40,3.8,"128_2"
42,0,"128_2"
44,0,"128_2"
46,0,"128_2"
48,0,"128_2"
50,0,"128_2"
52,0,"128_2"
54,0,"128_2"
56,0,"128_2"
58,0,"128_2"
60,0,"128_2"
62,0,"128_2"
64,0,"128_2"
66,0,"128_2"
68,0,"128_2"
70,0,"128_2"
72,0,"128_2"
74,0,"128_2"
76,0,"128_2"
78,0,"128_2"
80,0,"128_2"
82,0,"128_2"
84,0,"128_2"
86,0,"128_2"
88,0,"128_2"
90,0,"128_2"
92,0,"128_2"
94,0,"128_2"
96,0,"128_2"
98,0,"128_2"
100,0,"128_2"
102,0,"128_2"
104,0,"128_2"
106,0,"128_2"
108,0,"128_2"
110,0,"128_2"
112,0,"128_2"
114,0,"128_2"
2,50,"129_2"
4,49.875,"129_2"
6,48.8,"129_2"
8,47.575,"129_2"
10,42.75,"129_2"
12,36.95,"129_2"
14,35,"129_2"
16,34.95,"129_2"
18,34.075,"129_2"
20,32.75,"129_2"
22,29.6,"129_2"
24,29.2,"129_2"
26,29.2,"129_2"
28,29.2,"129_2"
30,29.2,"129_2"
32,28.2,"129_2"
34,27.225,"129_2"
36,24.875,"129_2"
38,24.5,"129_2"
40,24.5,"129_2"
42,24.35,"129_2"
44,24.25,"129_2"
46,25,"129_2"
48,27.35,"129_2"
50,31.55,"129_2"
52,36.1,"129_2"
54,39.875,"129_2"
56,46.375,"129_2"
58,49.125,"129_2"
60,50.7,"129_2"
62,53.2,"129_2"
64,55.475,"129_2"
66,55.7,"129_2"
68,55.225,"129_2"
70,54.7,"129_2"
72,54.7,"129_2"
74,54.1,"129_2"
76,53.2,"129_2"
78,52.975,"129_2"
80,52.8,"129_2"
82,51.675,"129_2"
84,51.575,"129_2"
86,53.375,"129_2"
88,53.8,"129_2"
90,54.3,"129_2"
92,54.225,"129_2"
94,53.475,"129_2"
96,54.2,"129_2"
98,54.325,"129_2"
100,55.1,"129_2"
102,56.8,"129_2"
104,58.45,"129_2"
106,58.95,"129_2"
108,57.85,"129_2"
110,58,"129_2"
112,58.95,"129_2"
114,58.45,"129_2"
116,54.15,"129_2"
118,49.925,"129_2"
120,49.725,"129_2"
122,49.8,"129_2"
124,49.125,"129_2"
126,46.2,"129_2"
128,47.45,"129_2"
130,49.4,"129_2"
132,50,"129_2"
134,50.425,"129_2"
136,51.45,"129_2"
138,52.625,"129_2"
140,53.625,"129_2"
142,54.1,"129_2"
144,49.325,"129_2"
146,43.025,"129_2"
148,37.25,"129_2"
150,31.35,"129_2"
152,26.975,"129_2"
154,23.625,"129_2"
156,23.4,"129_2"
158,21.35,"129_2"
160,23.625,"129_2"
162,23.8,"129_2"
164,23.8,"129_2"
166,23.8,"129_2"
168,22.8,"129_2"
2,50,"129_5"
4,49.675,"129_5"
6,44.15,"129_5"
8,43.3,"129_5"
10,49.5,"129_5"
12,53.45,"129_5"
14,59.6,"129_5"
16,62.15,"129_5"
18,64.225,"129_5"
20,67.25,"129_5"
22,72.175,"129_5"
24,79.325,"129_5"
26,82.25,"129_5"
28,82.7,"129_5"
30,82.7,"129_5"
32,82.875,"129_5"
34,83.6,"129_5"
36,84.075,"129_5"
38,84.5,"129_5"
40,85,"129_5"
42,85,"129_5"
44,85,"129_5"
46,85,"129_5"
48,85,"129_5"
50,85,"129_5"
52,85,"129_5"
54,85,"129_5"
56,85,"129_5"
58,85,"129_5"
60,85.325,"129_5"
62,86.775,"129_5"
64,93.975,"129_5"
66,93.15,"129_5"
68,90.325,"129_5"
70,89.8,"129_5"
72,89.8,"129_5"
74,90.2,"129_5"
76,89.8,"129_5"
78,89.8,"129_5"
80,90,"129_5"
2,50,"135_3"
4,67.025,"135_3"
6,71.8,"135_3"
8,71.8,"135_3"
10,71.8,"135_3"
12,70.075,"135_3"
14,66.8,"135_3"
16,66.8,"135_3"
18,66.8,"135_3"
20,66.8,"135_3"
22,66.8,"135_3"
24,66.8,"135_3"
26,66.8,"135_3"
28,66.8,"135_3"
30,66.8,"135_3"
32,66.8,"135_3"
34,66.8,"135_3"
36,66.8,"135_3"
38,66.8,"135_3"
40,66.8,"135_3"
42,66.8,"135_3"
44,66.8,"135_3"
46,66.8,"135_3"
48,66.8,"135_3"
50,66.8,"135_3"
52,66.8,"135_3"
54,66.8,"135_3"
56,76,"135_3"
58,76.8,"135_3"
60,76.8,"135_3"
62,76.8,"135_3"
64,76.8,"135_3"
66,76.8,"135_3"
68,76.8,"135_3"
70,76.8,"135_3"
72,76.8,"135_3"
74,76.8,"135_3"
76,76.8,"135_3"
78,76.8,"135_3"
80,76.8,"135_3"
82,76.8,"135_3"
84,76.8,"135_3"
86,76.8,"135_3"
88,76.8,"135_3"
90,76.8,"135_3"
92,76.8,"135_3"
94,76.8,"135_3"
96,76.8,"135_3"
98,76.8,"135_3"
100,76.8,"135_3"
102,76.8,"135_3"
104,76.8,"135_3"
106,76.8,"135_3"
108,76.8,"135_3"
110,76.8,"135_3"
112,76.8,"135_3"
114,76.8,"135_3"
116,76.8,"135_3"
118,76.8,"135_3"
120,76.8,"135_3"
122,76.8,"135_3"
124,76.8,"135_3"
126,76.8,"135_3"
128,76.8,"135_3"
130,76.8,"135_3"
132,76.8,"135_3"
134,77.75,"135_3"
136,81.025,"135_3"
138,84.75,"135_3"
140,84.8,"135_3"
142,84.8,"135_3"
144,84.8,"135_3"
146,84.8,"135_3"
148,84.8,"135_3"
150,84.8,"135_3"
152,84.8,"135_3"
154,84.8,"135_3"
2,53.3,"137_6"
4,55.7,"137_6"
6,59.2,"137_6"
8,59.2,"137_6"
10,59.2,"137_6"
12,60.5,"137_6"
14,60.8,"137_6"
16,60.8,"137_6"
18,60.8,"137_6"
20,60.325,"137_6"
22,54.05,"137_6"
24,51.325,"137_6"
26,63.2,"137_6"
28,63.2,"137_6"
30,63.2,"137_6"
32,63.825,"137_6"
34,68.2,"137_6"
36,68.2,"137_6"
38,68.2,"137_6"
40,69.025,"137_6"
42,69.3,"137_6"
44,69.3,"137_6"
46,69.3,"137_6"
48,69.3,"137_6"
50,69.3,"137_6"
52,69.875,"137_6"
54,70.3,"137_6"
56,70.3,"137_6"
58,70.3,"137_6"
60,70.3,"137_6"
62,71,"137_6"
64,79.5,"137_6"
66,79.5,"137_6"
68,79.525,"137_6"
70,80.225,"137_6"
72,80.3,"137_6"
74,80.425,"137_6"
76,82.45,"137_6"
78,82.5,"137_6"
80,82.5,"137_6"
82,82.5,"137_6"
84,82.5,"137_6"
86,82.525,"137_6"
88,83.7,"137_6"
90,83.7,"137_6"
92,83.7,"137_6"
94,83.7,"137_6"
96,83.7,"137_6"
98,83.7,"137_6"
100,83.7,"137_6"
102,83.7,"137_6"
104,84,"137_6"
106,84.8,"137_6"
108,84.8,"137_6"
110,84.8,"137_6"
112,84.8,"137_6"
114,84.8,"137_6"
116,85.825,"137_6"
118,87.7,"137_6"
120,87.7,"137_6"
122,87.7,"137_6"
124,87.7,"137_6"
126,87.7,"137_6"
128,87.7,"137_6"
130,88,"137_6"
132,89.5,"137_6"
134,89.5,"137_6"
136,89.5,"137_6"
138,89.5,"137_6"
140,89.5,"137_6"
142,89.5,"137_6"
144,89.5,"137_6"
146,89.5,"137_6"
148,89.5,"137_6"
150,89.5,"137_6"
152,89.5,"137_6"
154,89.5,"137_6"
156,89.5,"137_6"
158,89.575,"137_6"
160,92.05,"137_6"
162,93.225,"137_6"
164,93.3,"137_6"
2,50,"144_1"
4,50,"144_1"
6,50,"144_1"
8,50.125,"144_1"
10,62.05,"144_1"
12,79.275,"144_1"
14,81.45,"144_1"
16,83,"144_1"
18,87.35,"144_1"
20,88,"144_1"
22,88,"144_1"
24,88.075,"144_1"
26,88.925,"144_1"
28,89.25,"144_1"
30,89.3,"144_1"
32,89.375,"144_1"
34,89.5,"144_1"
36,84.325,"144_1"
38,82.6,"144_1"
40,84.825,"144_1"
42,87.5,"144_1"
