"condition","videoID","time","rating","N","sd"
"both","118_3",82,34.0663771712159,13,27.6246409051716
"both","118_3",84,36.6800779865296,13,29.8406916802573
"both","118_3",86,37.6538461538462,13,29.8106067640534
"both","118_3",88,38.6153846153846,13,30.1789136140299
"both","118_3",90,41.2307692307692,13,29.4368075888953
"both","118_3",92,45.1659872385679,13,31.1320141807168
"both","118_3",94,46.1153846153846,13,30.8140618915522
"both","118_3",96,41.7877525700106,13,27.803789646532
"both","118_3",98,33.0174583481035,13,20.7801835962364
"both","118_3",100,30.4727047146402,13,20.5399216566275
"both","118_3",102,28.3461538461538,13,18.9908252139735
"both","118_3",104,27.6029776674938,13,18.0520292606077
"both","118_3",106,27.7692307692308,13,18.5479282138367
"both","118_3",108,32.0077100319036,13,19.9741373421893
"both","118_3",110,30.1538461538462,13,19.2779932991229
"videoOnly","118_3",2,50.9455190395343,38,3.90213687436781
"videoOnly","118_3",4,55.7886854232355,38,10.6221593064953
"videoOnly","118_3",6,60.4704705311666,38,12.3423562336231
"videoOnly","118_3",8,58.1952764976959,38,11.4646698552425
"videoOnly","118_3",10,56.564243269464,38,12.4729590244492
"videoOnly","118_3",12,56.0208585981082,38,11.9949842293832
"videoOnly","118_3",14,54.4467014309968,38,12.953155607799
"videoOnly","118_3",16,52.8905529953917,38,14.345343713382
"videoOnly","118_3",18,50.9246301236963,38,16.4164117485109
"videoOnly","118_3",20,48.7354171719622,38,18.161198424517
"videoOnly","118_3",22,46.1414322095562,38,18.4327094698746
"videoOnly","118_3",24,45.0595137036139,38,17.6253100672815
"videoOnly","118_3",26,54.2703128789716,38,16.9976699902137
"videoOnly","118_3",28,58.320882852292,38,18.0007679525326
"videoOnly","118_3",30,59.0957130730051,38,17.9358911098596
"videoOnly","118_3",32,59.7000666990056,38,17.3749172564729
"videoOnly","118_3",34,58.3920385641523,38,17.4215029660793
"videoOnly","118_3",36,57.7627031287897,38,17.1217914993227
"videoOnly","118_3",38,65.8692396313364,38,17.4884319328411
"videoOnly","118_3",40,69.5570276497696,38,14.9195236268356
"videoOnly","118_3",42,68.5210708222168,38,13.3260861263189
"videoOnly","118_3",44,69.508064516129,38,12.8023973126052
"videoOnly","118_3",46,69.9217802570944,38,13.0396598683688
"videoOnly","118_3",48,72.6098714528256,38,13.184135342427
"videoOnly","118_3",50,72.8905226776619,38,12.1078015158106
"videoOnly","118_3",52,70.627213194276,38,13.0201171062087
"videoOnly","118_3",54,70.3948277952947,38,12.6576736349284
"videoOnly","118_3",56,69.9243875818579,38,12.5382272900159
"videoOnly","118_3",58,70.3529286926995,38,11.5760616238089
"videoOnly","118_3",60,69.7148617511521,38,12.0027621329128
"videoOnly","118_3",62,72.1553177298084,38,11.4424819773118
"videoOnly","118_3",64,73.2410865874363,38,11.1678466984516
"videoOnly","118_3",66,70.9359992723745,38,11.9422625956746
"videoOnly","118_3",68,71.4400618481688,38,12.9692179369272
"videoOnly","118_3",70,70.0934089255396,38,13.6649022964742
"videoOnly","118_3",72,61.7816213921901,38,17.3729089206406
"videoOnly","118_3",74,58.0630002425418,38,18.1961941764731
"videoOnly","118_3",76,63.3260065486296,38,16.9438224580569
"videoOnly","118_3",78,68.9474290565122,38,13.6134922503155
"videoOnly","118_3",80,70.2781954887218,38,14.2263481505081
"videoOnly","118_3",82,74.3750303177298,38,14.5518901067549
"videoOnly","118_3",84,76.163139704099,38,14.7894893043927
"videoOnly","118_3",86,74.7750727625515,38,14.727795213993
"videoOnly","118_3",88,70.3610538442881,38,16.5336557034591
"videoOnly","118_3",90,68.3391038079069,38,17.0220375303452
"videoOnly","118_3",92,65.4794445791899,38,17.7269643756245
"videoOnly","118_3",94,62.0903165170992,38,18.5457218950312
"videoOnly","118_3",96,63.4125636672326,38,16.8780539196623
"videoOnly","118_3",98,63.0182815910744,38,16.9427991606151
"videoOnly","118_3",100,61.5321367935969,38,18.0698097549337
"videoOnly","118_3",102,63.0177358719379,38,15.8605556781859
"videoOnly","118_3",104,64.6178146980354,38,14.9042198619346
"videoOnly","118_3",106,66.3254305117633,38,14.6801048568802
"videoOnly","118_3",108,71.3829432452098,38,15.4536442294281
"videoOnly","118_3",110,72.8157894736842,38,15.7854795801744
"audioOnly","119_4",2,50.0322580645161,31,0.179605302026775
"audioOnly","119_4",4,50.2983870967742,31,2.42248095523879
"audioOnly","119_4",6,49.0645161290323,31,5.1149159906491
"audioOnly","119_4",8,48.7903225806452,31,7.13240748689668
"audioOnly","119_4",10,48.192619019067,31,7.87718187536367
"audioOnly","119_4",12,45.5438301954671,31,8.07589156359079
"audioOnly","119_4",14,41.7983870967742,31,11.5595233744805
"audioOnly","119_4",16,41.0403225806452,31,12.7772742225852
"audioOnly","119_4",18,39.1854838709677,31,12.6461403436542
"audioOnly","119_4",20,30.7949994004077,31,13.8242182197269
"audioOnly","119_4",22,28.0819342846864,31,15.8339160122369
"audioOnly","119_4",24,24.4819522724547,31,15.7946385786615
"audioOnly","119_4",26,20.6302614222329,31,14.457730468997
"audioOnly","119_4",28,19.6209677419355,31,13.5355813456826
"audioOnly","119_4",30,18.5053063916537,31,13.4255008478447
"audioOnly","119_4",32,16.7068593356518,31,13.7612598573637
"audioOnly","119_4",34,15.7847463724667,31,14.4946723872502
"audioOnly","119_4",36,14.6370967741935,31,14.1474141791703
"audioOnly","119_4",38,15.1370967741935,31,14.6195985338286
"audioOnly","119_4",40,15.3410780669145,31,14.4015015986783
"audioOnly","119_4",42,13.1515169684614,31,11.1335053431284
"audioOnly","119_4",44,13.6041191989447,31,11.4732734748641
"audioOnly","119_4",46,13.2468521405444,31,11.9916765791775
"audioOnly","119_4",48,13.2096774193548,31,11.6931420025788
"audioOnly","119_4",50,13.4274193548387,31,11.957946024225
"audioOnly","119_4",52,14.1532258064516,31,11.4458284648736
"audioOnly","119_4",54,14.4677419354839,31,12.0231966658005
"audioOnly","119_4",56,15.1854838709677,31,13.2668081664254
"audioOnly","119_4",58,13.5564516129032,31,12.6340659985578
"audioOnly","119_4",60,13.25,31,12.5643344431768
"audioOnly","119_4",62,14.6209677419355,31,12.6184175856401
"audioOnly","119_4",64,15.8145161290323,31,15.9530519209146
"audioOnly","119_4",66,17.5682036215374,31,15.2261476217331
"audioOnly","119_4",68,22.5599292481113,31,18.5209071821799
"audioOnly","119_4",70,21.3160750689531,31,16.1393543964221
"audioOnly","119_4",72,20.606247751529,31,14.4341776752024
"audioOnly","119_4",74,24.3550785465883,31,17.0388955771756
"audioOnly","119_4",76,31.7279350041971,31,21.5550232454037
"audioOnly","119_4",78,38.3678798417076,31,26.4738203651888
"audioOnly","119_4",80,42.3941120038374,31,26.672532497706
"audioOnly","119_4",82,44.8015649358436,31,27.583803114496
"audioOnly","119_4",84,44.8613143062717,31,27.5081095402123
"audioOnly","119_4",86,51.8467741935484,31,26.0759849142331
"audioOnly","119_4",88,53.5592696966063,31,25.2725102929814
"audioOnly","119_4",90,51.5966242954791,31,24.7404858255166
"audioOnly","119_4",92,50.0936862933205,31,25.6509020508494
"audioOnly","119_4",94,49.1070871807171,31,25.5623708537444
"audioOnly","119_4",96,48.2822580645161,31,25.0050613156187
"audioOnly","119_4",98,52.6858436263341,31,24.8040904054613
"audioOnly","119_4",100,55.5322580645161,31,24.2013895895363
"audioOnly","119_4",102,56.9193548387097,31,23.2817334600159
"audioOnly","119_4",104,57.3951612903226,31,23.578748746978
"audioOnly","119_4",106,53.756325698525,31,22.8177667939793
"audioOnly","119_4",108,47.3709677419355,31,21.8971907414077
"audioOnly","119_4",110,41.2622616620698,31,19.5086177464029
"audioOnly","119_4",112,35.6048387096774,31,16.2759759299748
"audioOnly","119_4",114,34.1612903225806,31,16.4050993580117
"audioOnly","119_4",116,32.0241935483871,31,16.3679507522462
"audioOnly","119_4",118,31.6774193548387,31,17.7356977059906
"audioOnly","119_4",120,31.2837570452093,31,18.6475726159403
"audioOnly","119_4",122,32.9732881640484,31,17.8192775132643
"audioOnly","119_4",124,35.5483870967742,31,18.9843597200036
"audioOnly","119_4",126,37.4274193548387,31,17.6306070925426
"audioOnly","119_4",128,37.6209677419355,31,18.0429892857473
"audioOnly","119_4",130,36.8870967741936,31,17.424938870012
"audioOnly","119_4",132,36.6693548387097,31,17.4471090127627
"audioOnly","119_4",134,35.5887096774194,31,19.2813109412432
"audioOnly","119_4",136,35.1612903225806,31,19.2199493134842
"both","119_4",2,49.7954545454545,33,0.942599765638534
"both","119_4",4,46.2547876534865,33,7.83271834511353
"both","119_4",6,42.8787878787879,33,9.94950556484334
"both","119_4",8,42.4134279598964,33,11.2108181767719
"both","119_4",10,41.3424017122902,33,12.5658736391128
"both","119_4",12,39.3441477976794,33,12.7573241837241
"both","119_4",14,36.5413146333221,33,13.8143953614045
"both","119_4",16,36.0040554241298,33,13.990743906648
"both","119_4",18,35.3257575757576,33,13.6237793100664
"both","119_4",20,32.4210318801397,33,13.4848286329603
"both","119_4",22,30.4137377492396,33,14.0207992091177
"both","119_4",24,27.5418497240059,33,14.7919737493964
"both","119_4",26,24.1112988622282,33,15.4359754030515
"both","119_4",28,23.3583417821336,33,15.9101592812991
"both","119_4",30,22.268249408584,33,15.5119150522751
"both","119_4",32,20.5075757575758,33,15.0659338472394
"both","119_4",34,20.2575757575758,33,14.6490833822255
"both","119_4",36,19.661625549172,33,13.8703202579213
"both","119_4",38,19.3214205249521,33,13.7291186898937
"both","119_4",40,18.684437309902,33,14.0401026286822
"both","119_4",42,18.9545454545455,33,14.1247863016819
"both","119_4",44,19.0181367579137,33,14.1775992490489
"both","119_4",46,17.7751210994705,33,10.8311492487212
"both","119_4",48,17.5777007998198,33,10.3667766602774
"both","119_4",50,17.9634448574969,33,11.6428400410656
"both","119_4",52,17.8181818181818,33,11.7172536923508
"both","119_4",54,18.4596710600428,33,12.1752262013833
"both","119_4",56,18.1698490481018,33,12.4035071042143
"both","119_4",58,17.6590345837558,33,12.3825998150185
"both","119_4",60,16.8779711614284,33,11.9708347156548
"both","119_4",62,17.2166272389321,33,11.7574208541303
"both","119_4",64,16.6958713529345,33,12.0046454911689
"both","119_4",66,17.2639968457812,33,11.859398509174
"both","119_4",68,19.2878787878788,33,14.0995513575733
"both","119_4",70,19.6363636363636,33,14.9067532552745
"both","119_4",72,20.3413315309226,33,16.5136603897501
"both","119_4",74,23.8082967218655,33,17.8348418344934
"both","119_4",76,30.9634166948293,33,24.4066474889149
"both","119_4",78,35.5639010927115,33,24.0763832460051
"both","119_4",80,39.8302354399009,33,24.3070318249036
"both","119_4",82,40.3876027937366,33,24.1501254883333
"both","119_4",84,41.0593105778979,33,23.3325223320497
"both","119_4",86,46.3700856145094,33,23.9533446112785
"both","119_4",88,49.1105384702039,33,24.4700682433575
"both","119_4",90,49.6255773346851,33,23.1983208946324
"both","119_4",92,50.5063929255379,33,23.4265892821425
"both","119_4",94,52.3124647966655,33,21.6037374123236
"both","119_4",96,52.5075757575758,33,21.5232872475232
"both","119_4",98,56.3327137546468,33,22.3953368553901
"both","119_4",100,59.8638616649769,33,22.215794717254
"both","119_4",102,60.969696969697,33,22.3137917672076
"both","119_4",104,61.3106060606061,33,22.4923624453105
"both","119_4",106,58.1864931846345,33,20.7928139393941
"both","119_4",108,53.7587867522812,33,21.0815524685162
"both","119_4",110,46.938605384702,33,19.8022427486603
"both","119_4",112,41.5475385828546,33,19.7571247915098
"both","119_4",114,39.5650275994142,33,18.9426453719954
"both","119_4",116,35.9449701475724,33,18.8979667101192
"both","119_4",118,32.2278923059592,33,17.5025347053057
"both","119_4",120,31.4180466373775,33,17.4130497120873
"both","119_4",122,34.0462149374789,33,17.4723133579548
"both","119_4",124,34.0076602455785,33,16.8982095561649
"both","119_4",126,33.22197814577,33,17.9664923754189
"both","119_4",128,32.7061507265968,33,18.449112483749
"both","119_4",130,32.6449532499718,33,18.6080713996708
"both","119_4",132,32.0670553114791,33,18.4166373513062
"both","119_4",134,29.2442829784837,33,17.8379624944371
"both","119_4",136,28.9393939393939,33,17.6013838126783
"videoOnly","119_4",2,49.7068965517241,29,1.48514814905131
"videoOnly","119_4",4,44.9137290091014,29,9.53907666093203
"videoOnly","119_4",6,39.3507883604666,29,12.2491316551803
"videoOnly","119_4",8,37.300185873606,29,11.9931257881839
"videoOnly","119_4",10,36.7578515574926,29,12.2268248195803
"videoOnly","119_4",12,35.7480130752468,29,9.8542135449646
"videoOnly","119_4",14,34.3888283553391,29,10.490586209035
"videoOnly","119_4",16,34.0911421612614,29,9.77441020415857
"videoOnly","119_4",18,33.6640174336624,29,9.30262156393667
"videoOnly","119_4",20,33.2936802973978,29,9.97025827696416
"videoOnly","119_4",22,33.8275862068966,29,10.6622463644837
"videoOnly","119_4",24,33.9410652480451,29,10.8393464948682
"videoOnly","119_4",26,33.6425778746315,29,12.5962935727056
"videoOnly","119_4",28,34.2621458787335,29,11.424014683262
"videoOnly","119_4",30,34.2705101910012,29,10.1892317267011
"videoOnly","119_4",32,35.397288809127,29,10.591671792335
"videoOnly","119_4",34,36.0604089219331,29,9.44548136289622
"videoOnly","119_4",36,36.2582681707473,29,9.75096697071877
"videoOnly","119_4",38,35.8275862068966,29,10.0387871546789
"videoOnly","119_4",40,33.5759838482246,29,10.9675153394183
"videoOnly","119_4",42,33.4524740417895,29,11.5850167285323
"videoOnly","119_4",44,32.6265542879118,29,11.9096093062363
"videoOnly","119_4",46,31.5489039866684,29,12.5161686051067
"videoOnly","119_4",48,30.7844827586207,29,11.8983274893716
"videoOnly","119_4",50,30.3534482758621,29,11.4471840816427
"videoOnly","119_4",52,30.2672093321369,29,11.9800456549626
"videoOnly","119_4",54,30.7959235995385,29,11.2220732314612
"videoOnly","119_4",56,30.972279194975,29,12.6311440961708
"videoOnly","119_4",58,31.3050890911422,29,12.6632352169399
"videoOnly","119_4",60,32.2782656069735,29,12.7459063911441
"videoOnly","119_4",62,32.2155172413793,29,12.7587022364589
"videoOnly","119_4",64,30.9568965517241,29,13.8959894274387
