"time","rating","videoID"
18,27.5,"120_3"
20,27.5,"120_3"
22,53.45,"120_3"
24,67.7,"120_3"
26,66.875,"120_3"
28,66.7,"120_3"
30,66.7,"120_3"
32,67.6,"120_3"
34,67.8,"120_3"
36,67.725,"120_3"
38,43.3,"120_3"
40,28.575,"120_3"
42,24.75,"120_3"
44,22.325,"120_3"
46,21.5,"120_3"
48,21.5,"120_3"
50,21.5,"120_3"
52,21.5,"120_3"
54,21.5,"120_3"
56,21.5,"120_3"
58,21.5,"120_3"
60,21.5,"120_3"
62,21.5,"120_3"
64,21.5,"120_3"
66,21.5,"120_3"
68,21.5,"120_3"
70,21.5,"120_3"
72,21.5,"120_3"
74,21.5,"120_3"
76,21.5,"120_3"
78,21.5,"120_3"
80,17.825,"120_3"
82,6.925,"120_3"
84,6.3,"120_3"
86,6.3,"120_3"
88,6.3,"120_3"
90,6.3,"120_3"
92,6.3,"120_3"
94,6.3,"120_3"
96,6.3,"120_3"
98,6.3,"120_3"
100,6.3,"120_3"
102,6.3,"120_3"
104,6.3,"120_3"
106,6.3,"120_3"
108,6.3,"120_3"
110,6.3,"120_3"
112,6.3,"120_3"
114,6.3,"120_3"
116,6.3,"120_3"
118,2.775,"120_3"
120,3.7,"120_3"
122,3.7,"120_3"
124,11.775,"120_3"
126,23.575,"120_3"
128,23.8,"120_3"
130,23.8,"120_3"
132,23.8,"120_3"
134,23.8,"120_3"
136,23.8,"120_3"
138,23.8,"120_3"
140,23.8,"120_3"
142,23.8,"120_3"
144,23.8,"120_3"
146,23.8,"120_3"
148,23.8,"120_3"
150,23.8,"120_3"
152,23.8,"120_3"
154,21.2,"120_3"
156,6.575,"120_3"
158,4.225,"120_3"
160,4.2,"120_3"
162,4.2,"120_3"
164,4.2,"120_3"
166,4.2,"120_3"
168,4.2,"120_3"
170,4.2,"120_3"
172,4.2,"120_3"
174,4.2,"120_3"
176,4.2,"120_3"
178,4.2,"120_3"
180,4.2,"120_3"
182,4.2,"120_3"
184,4.2,"120_3"
186,4.2,"120_3"
2,52.2,"120_4"
4,52.2,"120_4"
6,52.2,"120_4"
8,52.2,"120_4"
10,71.675,"120_4"
12,79.65,"120_4"
14,77.65,"120_4"
16,77.3,"120_4"
18,77.3,"120_4"
20,77.225,"120_4"
22,75.1,"120_4"
24,51.425,"120_4"
26,47.5,"120_4"
28,61.375,"120_4"
30,78.4,"120_4"
32,78.2,"120_4"
34,78.75,"120_4"
36,79.7,"120_4"
38,80,"120_4"
40,80,"120_4"
42,80,"120_4"
44,80,"120_4"
46,80,"120_4"
48,80,"120_4"
50,80,"120_4"
52,80,"120_4"
54,80,"120_4"
56,80,"120_4"
58,80,"120_4"
60,80,"120_4"
62,80,"120_4"
64,85.325,"120_4"
66,87.675,"120_4"
68,87.7,"120_4"
70,87.7,"120_4"
72,87.7,"120_4"
74,87.7,"120_4"
76,83.7,"120_4"
78,56.075,"120_4"
80,54.05,"120_4"
82,56.325,"120_4"
84,57.175,"120_4"
86,57,"120_4"
88,57,"120_4"
90,63.95,"120_4"
92,79.775,"120_4"
94,81.5,"120_4"
96,81.5,"120_4"
98,81.5,"120_4"
100,81.5,"120_4"
102,81.5,"120_4"
104,82.625,"120_4"
106,83,"120_4"
108,83,"120_4"
110,83,"120_4"
112,83,"120_4"
114,84.35,"120_4"
116,84.7,"120_4"
118,85.2,"120_4"
120,87.375,"120_4"
122,87.5,"120_4"
124,89.875,"120_4"
126,90.8,"120_4"
128,90.8,"120_4"
130,90.8,"120_4"
132,90.8,"120_4"
134,90.8,"120_4"
136,90.8,"120_4"
138,90.8,"120_4"
140,90.8,"120_4"
142,90.8,"120_4"
2,56.625,"121_1"
4,48.175,"121_1"
6,37.025,"121_1"
8,37,"121_1"
10,37,"121_1"
12,37,"121_1"
14,37.7,"121_1"
16,48.95,"121_1"
18,54.2,"121_1"
20,55.825,"121_1"
22,56.2,"121_1"
24,56.2,"121_1"
26,56.2,"121_1"
28,57.325,"121_1"
30,62.725,"121_1"
32,69.125,"121_1"
34,70.2,"121_1"
36,70.2,"121_1"
38,70.2,"121_1"
40,70.2,"121_1"
42,70.2,"121_1"
44,70.2,"121_1"
46,70.2,"121_1"
48,70.2,"121_1"
50,70.2,"121_1"
52,70.2,"121_1"
54,70.2,"121_1"
56,70.2,"121_1"
58,70.2,"121_1"
60,70.2,"121_1"
62,70.2,"121_1"
64,70.2,"121_1"
66,70.2,"121_1"
68,70.2,"121_1"
70,70.2,"121_1"
72,70.2,"121_1"
74,70.2,"121_1"
76,70.2,"121_1"
78,70.2,"121_1"
80,71.375,"121_1"
82,85.15,"121_1"
84,93,"121_1"
86,93,"121_1"
88,93.8,"121_1"
90,99.35,"121_1"
92,100,"121_1"
94,100,"121_1"
96,100,"121_1"
98,100,"121_1"
100,100,"121_1"
102,100,"121_1"
104,100,"121_1"
106,100,"121_1"
108,100,"121_1"
110,100,"121_1"
112,100,"121_1"
114,100,"121_1"
116,100,"121_1"
118,100,"121_1"
2,50,"121_3"
4,50.325,"121_3"
6,52.6,"121_3"
8,53.7,"121_3"
10,53.7,"121_3"
12,53.7,"121_3"
14,53.7,"121_3"
16,53.7,"121_3"
18,53.6,"121_3"
20,47.775,"121_3"
22,39.6,"121_3"
24,38.8,"121_3"
26,38.8,"121_3"
28,38.8,"121_3"
30,38.8,"121_3"
32,38.8,"121_3"
34,38.8,"121_3"
36,38.8,"121_3"
38,38.8,"121_3"
40,38.8,"121_3"
42,38.8,"121_3"
44,38.8,"121_3"
46,38.8,"121_3"
48,38.8,"121_3"
50,38.8,"121_3"
52,38.8,"121_3"
54,38.8,"121_3"
56,38.8,"121_3"
58,38.725,"121_3"
60,33.65,"121_3"
62,33.3,"121_3"
64,33.3,"121_3"
66,33.3,"121_3"
68,33.3,"121_3"
70,33.3,"121_3"
72,33.3,"121_3"
74,33.3,"121_3"
76,33.3,"121_3"
78,33.3,"121_3"
80,33.3,"121_3"
82,33.3,"121_3"
84,33.3,"121_3"
86,33.3,"121_3"
88,33.3,"121_3"
90,33.3,"121_3"
92,33.3,"121_3"
94,33.3,"121_3"
96,33.175,"121_3"
98,30.4,"121_3"
100,27.375,"121_3"
102,27.2,"121_3"
104,27.2,"121_3"
106,27.2,"121_3"
108,27.2,"121_3"
110,27.2,"121_3"
112,27.2,"121_3"
114,27.2,"121_3"
116,29.25,"121_3"
118,40.025,"121_3"
120,47.3,"121_3"
2,57.3,"121_5"
4,62.325,"121_5"
6,64,"121_5"
8,65.525,"121_5"
10,69.9,"121_5"
12,70.2,"121_5"
14,70.2,"121_5"
16,70.2,"121_5"
18,70.2,"121_5"
20,70.2,"121_5"
22,72.85,"121_5"
24,75.8,"121_5"
26,75.8,"121_5"
28,75.8,"121_5"
30,75.8,"121_5"
32,76.575,"121_5"
34,81.1,"121_5"
36,83.725,"121_5"
38,90.175,"121_5"
40,100,"121_5"
42,100,"121_5"
44,100,"121_5"
46,100,"121_5"
48,99.2,"121_5"
50,87.925,"121_5"
52,87,"121_5"
54,87.3,"121_5"
56,87.35,"121_5"
58,87.7,"121_5"
60,87.7,"121_5"
62,87.7,"121_5"
64,92.975,"121_5"
66,100,"121_5"
68,100,"121_5"
70,100,"121_5"
72,100,"121_5"
74,100,"121_5"
76,100,"121_5"
78,100,"121_5"
2,47.525,"121_6"
4,40.925,"121_6"
6,34.525,"121_6"
8,33.8,"121_6"
10,33.8,"121_6"
12,35.225,"121_6"
14,58.75,"121_6"
16,67.275,"121_6"
18,67.3,"121_6"
20,67.3,"121_6"
22,63.25,"121_6"
24,58.325,"121_6"
26,55.9,"121_6"
28,63.425,"121_6"
30,82.725,"121_6"
32,91.525,"121_6"
34,91.8,"121_6"
36,91.8,"121_6"
38,94.6,"121_6"
40,100,"121_6"
42,100,"121_6"
44,100,"121_6"
46,100,"121_6"
48,100,"121_6"
50,100,"121_6"
52,100,"121_6"
54,100,"121_6"
56,100,"121_6"
58,100,"121_6"
60,100,"121_6"
62,100,"121_6"
64,100,"121_6"
66,100,"121_6"
68,100,"121_6"
70,100,"121_6"
72,100,"121_6"
74,100,"121_6"
76,100,"121_6"
78,100,"121_6"
80,100,"121_6"
82,100,"121_6"
84,100,"121_6"
86,100,"121_6"
88,100,"121_6"
2,50,"123_1"
4,51.15,"123_1"
6,51.8,"123_1"
8,50.75,"123_1"
10,48.8,"123_1"
12,48.8,"123_1"
14,48.8,"123_1"
16,48.8,"123_1"
18,48.8,"123_1"
20,48.8,"123_1"
22,48.8,"123_1"
24,48.8,"123_1"
26,48.8,"123_1"
28,48.8,"123_1"
30,48.8,"123_1"
32,48.8,"123_1"
34,48.8,"123_1"
36,49.15,"123_1"
38,54.25,"123_1"
40,58.325,"123_1"
42,58.3,"123_1"
44,58.3,"123_1"
46,58.3,"123_1"
48,58.525,"123_1"
50,59.075,"123_1"
52,59.2,"123_1"
54,59.2,"123_1"
56,59.2,"123_1"
58,59.2,"123_1"
60,59.2,"123_1"
62,59.2,"123_1"
64,59.2,"123_1"
66,59.2,"123_1"
68,57.6,"123_1"
70,52.6,"123_1"
72,51.2,"123_1"
74,51.175,"123_1"
76,50.725,"123_1"
78,49.15,"123_1"
80,48.7,"123_1"
82,48.7,"123_1"
84,48.7,"123_1"
86,48.7,"123_1"
88,48.7,"123_1"
90,48.7,"123_1"
92,48.275,"123_1"
94,48,"123_1"
96,48,"123_1"
98,48,"123_1"
100,48,"123_1"
102,48,"123_1"
104,48,"123_1"
106,47.775,"123_1"
108,47.7,"123_1"
110,47.7,"123_1"
112,47.7,"123_1"
114,47.7,"123_1"
116,47.7,"123_1"
118,47.7,"123_1"
120,47.575,"123_1"
122,47.5,"123_1"
124,47.5,"123_1"
126,47.5,"123_1"
128,47.325,"123_1"
130,47.3,"123_1"
132,47.3,"123_1"
134,47.3,"123_1"
136,47.3,"123_1"
138,47.3,"123_1"
140,47.3,"123_1"
142,47.3,"123_1"
144,46.9,"123_1"
146,44.875,"123_1"
148,44.8,"123_1"
150,44.8,"123_1"
152,44.8,"123_1"
154,44.8,"123_1"
156,44.8,"123_1"
158,44.8,"123_1"
160,44.8,"123_1"
162,44.8,"123_1"
164,44.8,"123_1"
166,44.8,"123_1"
2,50,"123_2"
4,50,"123_2"
6,50,"123_2"
8,50,"123_2"
10,50.825,"123_2"
12,57.25,"123_2"
14,56.2,"123_2"
16,56.2,"123_2"
18,56.2,"123_2"
20,56.2,"123_2"
22,56.225,"123_2"
24,59.35,"123_2"
26,59.7,"123_2"
28,59.7,"123_2"
30,59.7,"123_2"
32,59.7,"123_2"
34,59.7,"123_2"
36,59.7,"123_2"
38,59.375,"123_2"
40,59.3,"123_2"
42,59.3,"123_2"
44,59.475,"123_2"
46,60,"123_2"
48,59.7,"123_2"
50,59.7,"123_2"
52,59.7,"123_2"
54,59.7,"123_2"
56,59.7,"123_2"
58,60.325,"123_2"
60,64.525,"123_2"
62,64.7,"123_2"
64,64.7,"123_2"
66,66.95,"123_2"
68,67.7,"123_2"
70,67.7,"123_2"
72,67.7,"123_2"
74,67.7,"123_2"
76,67.7,"123_2"
78,67.7,"123_2"
80,68.25,"123_2"
82,69.3,"123_2"
84,69.3,"123_2"
86,69.3,"123_2"
88,69.3,"123_2"
90,69.3,"123_2"
92,69.3,"123_2"
94,69.025,"123_2"
96,67.3,"123_2"
98,66.9,"123_2"
100,66.7,"123_2"
102,66.7,"123_2"
104,66.375,"123_2"
106,59.85,"123_2"
108,55.875,"123_2"
110,55.3,"123_2"
112,56.325,"123_2"
114,56.5,"123_2"
116,56.5,"123_2"
118,56.5,"123_2"
120,56.5,"123_2"
122,56.5,"123_2"
124,56.5,"123_2"
126,56.5,"123_2"
128,56.5,"123_2"
130,56.5,"123_2"
132,56.5,"123_2"
134,56.5,"123_2"
136,56.5,"123_2"
138,56.5,"123_2"
140,56.5,"123_2"
142,56.5,"123_2"
144,56.5,"123_2"
146,56.5,"123_2"
148,56.5,"123_2"
150,56.5,"123_2"
152,56.425,"123_2"
154,54.825,"123_2"
156,53.8,"123_2"
158,53.8,"123_2"
160,53.8,"123_2"
162,53.8,"123_2"
164,53,"123_2"
166,51.85,"123_2"
168,51.8,"123_2"
170,51.8,"123_2"
172,51.8,"123_2"
174,51.8,"123_2"
176,51.8,"123_2"
2,38.3,"123_3"
4,38.3,"123_3"
6,38.3,"123_3"
8,38.3,"123_3"
10,38.3,"123_3"
12,39.225,"123_3"
14,40.2,"123_3"
16,40.2,"123_3"
18,40.2,"123_3"
20,40.2,"123_3"
22,40.2,"123_3"
24,40.2,"123_3"
26,40.2,"123_3"
28,40.2,"123_3"
30,40.2,"123_3"
32,40.2,"123_3"
34,40,"123_3"
36,35.7,"123_3"
38,35.2,"123_3"
40,35.2,"123_3"
42,35.2,"123_3"
44,35.2,"123_3"
46,35.2,"123_3"
48,35.2,"123_3"
50,35.2,"123_3"
52,35.2,"123_3"
54,35.2,"123_3"
56,35.2,"123_3"
58,33.925,"123_3"
60,33.3,"123_3"
62,33.3,"123_3"
64,33.3,"123_3"
66,33.3,"123_3"
68,33.3,"123_3"
70,33.3,"123_3"
72,32.625,"123_3"
74,30.8,"123_3"
76,30.8,"123_3"
78,30.8,"123_3"
80,30.8,"123_3"
82,30.8,"123_3"
84,30.8,"123_3"
86,30.8,"123_3"
88,30.8,"123_3"
90,31.375,"123_3"
92,38.375,"123_3"
94,39.2,"123_3"
96,39.2,"123_3"
98,39.2,"123_3"
100,39.2,"123_3"
102,39.2,"123_3"
104,39.2,"123_3"
106,39.2,"123_3"
108,39.2,"123_3"
110,39.2,"123_3"
112,39.2,"123_3"
114,39.2,"123_3"
116,39.2,"123_3"
118,39.2,"123_3"
120,38.65,"123_3"
122,35.25,"123_3"
124,35.2,"123_3"
126,35.2,"123_3"
128,35.2,"123_3"
130,35.2,"123_3"
132,35.2,"123_3"
134,35.2,"123_3"
136,35.2,"123_3"
138,35.2,"123_3"
140,35.2,"123_3"
142,35.2,"123_3"
144,33.275,"123_3"
146,25.975,"123_3"
148,25.8,"123_3"
150,25.8,"123_3"
152,25.8,"123_3"
154,25.8,"123_3"
156,25.8,"123_3"
158,25.8,"123_3"
160,25.8,"123_3"
162,25.525,"123_3"
164,25.5,"123_3"
166,25.5,"123_3"
168,25.5,"123_3"
170,25.5,"123_3"
172,25.5,"123_3"
174,25.5,"123_3"
176,25.5,"123_3"
2,50,"123_4"
4,50,"123_4"
6,55.5,"123_4"
8,58.25,"123_4"
10,58.2,"123_4"
12,58.2,"123_4"
14,58.2,"123_4"
16,58.2,"123_4"
18,58.2,"123_4"
20,58.2,"123_4"
22,58.2,"123_4"
24,58.2,"123_4"
26,58.2,"123_4"
28,58.2,"123_4"
30,58.2,"123_4"
32,58.2,"123_4"
34,58.2,"123_4"
36,58.675,"123_4"
38,58.525,"123_4"
40,62.825,"123_4"
42,63.7,"123_4"
44,63.7,"123_4"
46,63.7,"123_4"
48,63.7,"123_4"
50,63.7,"123_4"
52,63.7,"123_4"
54,63.7,"123_4"
56,63.7,"123_4"
58,63.7,"123_4"
60,63.7,"123_4"
62,63.7,"123_4"
64,63.7,"123_4"
66,63.7,"123_4"
68,64.225,"123_4"
70,66.975,"123_4"
72,67.7,"123_4"
74,67.7,"123_4"
76,67.7,"123_4"
78,67.7,"123_4"
80,67.7,"123_4"
82,68.325,"123_4"
84,70.375,"123_4"
86,70.3,"123_4"
88,70.3,"123_4"
90,70.3,"123_4"
92,70.3,"123_4"
94,70.3,"123_4"
96,64.45,"123_4"
98,58.075,"123_4"
100,59.3,"123_4"
102,59.3,"123_4"
104,59.3,"123_4"
106,59.3,"123_4"
108,59.3,"123_4"
110,59.3,"123_4"
112,59.3,"123_4"
114,59.3,"123_4"
116,59.3,"123_4"
118,59.3,"123_4"
120,59.3,"123_4"
122,59.3,"123_4"
124,59.3,"123_4"
126,59.3,"123_4"
128,59.3,"123_4"
130,59.55,"123_4"
132,65.875,"123_4"
134,70.6,"123_4"
136,68.525,"123_4"
138,68.9,"123_4"
140,69.875,"123_4"
142,71.65,"123_4"
144,71.925,"123_4"
146,72.275,"123_4"
148,72.3,"123_4"
150,72.3,"123_4"
152,72.3,"123_4"
154,72.825,"123_4"
156,75.925,"123_4"
158,76.5,"123_4"
160,76.5,"123_4"
162,76.5,"123_4"
164,76.5,"123_4"
166,76.5,"123_4"
168,76.5,"123_4"
170,77,"123_4"
172,78.7,"123_4"
174,78.7,"123_4"
176,78.7,"123_4"
178,78.7,"123_4"
180,78.7,"123_4"
182,78.7,"123_4"
184,78.7,"123_4"
2,53,"123_5"
4,53,"123_5"
6,53,"123_5"
8,52.6,"123_5"
10,52,"123_5"
12,52,"123_5"
14,52,"123_5"
16,52,"123_5"
18,52,"123_5"
20,52,"123_5"
22,52,"123_5"
24,52,"123_5"
26,52,"123_5"
28,52,"123_5"
30,52,"123_5"
32,52.6,"123_5"
34,53,"123_5"
36,53.375,"123_5"
38,54.425,"123_5"
40,54.5,"123_5"
42,54.5,"123_5"
44,55.025,"123_5"
46,55.675,"123_5"
48,55.7,"123_5"
50,55.7,"123_5"
52,55.7,"123_5"
54,55.35,"123_5"
56,54.7,"123_5"
58,54.7,"123_5"
60,54.7,"123_5"
62,54.7,"123_5"
64,54.75,"123_5"
66,54.8,"123_5"
68,54.8,"123_5"
70,54.8,"123_5"
72,56.275,"123_5"
74,56.5,"123_5"
76,56.5,"123_5"
78,56.5,"123_5"
80,56.525,"123_5"
82,58.875,"123_5"
84,62.025,"123_5"
86,62.3,"123_5"
88,62.3,"123_5"
90,62.3,"123_5"
92,62.3,"123_5"
94,62.325,"123_5"
96,63.475,"123_5"
98,64.775,"123_5"
100,66.675,"123_5"
102,66.7,"123_5"
104,66.7,"123_5"
106,66.7,"123_5"
108,66.7,"123_5"
110,66.7,"123_5"
112,66.7,"123_5"
114,66.7,"123_5"
116,66.7,"123_5"
118,66.7,"123_5"
120,68.275,"123_5"
122,68.8,"123_5"
124,68.8,"123_5"
126,68.8,"123_5"
128,68.8,"123_5"
130,68.8,"123_5"
132,68.8,"123_5"
134,68.8,"123_5"
136,68.8,"123_5"
138,68.8,"123_5"
140,68.8,"123_5"
142,68.8,"123_5"
144,68.8,"123_5"
146,69.075,"123_5"
148,74.95,"123_5"
150,79.425,"123_5"
152,79.5,"123_5"
154,80,"123_5"
156,80.55,"123_5"
158,80.7,"123_5"
160,80.7,"123_5"
162,84.225,"123_5"
164,89.475,"123_5"
166,96.1,"123_5"
168,96.8,"123_5"
170,96.8,"123_5"
172,96.8,"123_5"
174,96.8,"123_5"
176,94.7666666666667,"123_5"
2,50,"124_1"
4,50,"124_1"
6,50,"124_1"
8,50,"124_1"
10,50,"124_1"
12,49.775,"124_1"
14,48.2,"124_1"
16,45.85,"124_1"
18,45.5,"124_1"
20,45.475,"124_1"
22,45.3,"124_1"
24,45.3,"124_1"
26,45.3,"124_1"
28,45.3,"124_1"
30,45.3,"124_1"
32,45.3,"124_1"
34,45.3,"124_1"
36,45.3,"124_1"
38,45.3,"124_1"
40,45.3,"124_1"
42,42.825,"124_1"
44,40.575,"124_1"
46,40.225,"124_1"
48,40.2,"124_1"
50,39.475,"124_1"
52,36.25,"124_1"
54,35.925,"124_1"
56,47.85,"124_1"
58,29.625,"124_1"
60,29.2,"124_1"
62,29.2,"124_1"
64,30.925,"124_1"
66,36.675,"124_1"
68,37.825,"124_1"
70,38.2,"124_1"
72,38.5,"124_1"
74,39.5,"124_1"
76,43,"124_1"
78,50,"124_1"
80,53.075,"124_1"
82,54.575,"124_1"
84,55.125,"124_1"
86,63.875,"124_1"
88,72.875,"124_1"
90,76.425,"124_1"
92,76.2,"124_1"
94,73.85,"124_1"
96,72.75,"124_1"
98,71,"124_1"
100,71.9666666666667,"124_1"
2,63.425,"124_2"
4,61.35,"124_2"
6,57.8,"124_2"
8,54.95,"124_2"
10,48.525,"124_2"
12,48.5,"124_2"
14,48.5,"124_2"
16,51.525,"124_2"
18,54.275,"124_2"
20,54.375,"124_2"
22,54.925,"124_2"
24,55.075,"124_2"
26,55.2,"124_2"
28,55.25,"124_2"
30,55.3,"124_2"
32,55.3,"124_2"
34,55.3,"124_2"
36,55.3,"124_2"
38,55.3,"124_2"
40,55.3,"124_2"
42,55.3,"124_2"
44,55.375,"124_2"
46,56.3,"124_2"
48,57.5,"124_2"
50,57.5,"124_2"
52,57.5,"124_2"
54,57.625,"124_2"
56,50.325,"124_2"
58,41.6,"124_2"
60,41.2,"124_2"
62,41.2,"124_2"
64,41.2,"124_2"
66,41.2,"124_2"
68,43.275,"124_2"
70,51.525,"124_2"
72,52.7,"124_2"
74,54.875,"124_2"
76,59.075,"124_2"
78,62.025,"124_2"
80,62.2,"124_2"
82,62.2,"124_2"
84,63.55,"124_2"
86,66.125,"124_2"
88,66.3,"124_2"
90,66.3,"124_2"
92,66.3,"124_2"
94,66.3,"124_2"
96,66.3,"124_2"
98,66.3,"124_2"
2,38.2,"124_3"
4,38.2,"124_3"
6,38.2,"124_3"
8,38.2,"124_3"
10,38.2,"124_3"
12,38.2,"124_3"
14,38.2,"124_3"
16,38.2,"124_3"
18,38.2,"124_3"
20,38.2,"124_3"
22,38.575,"124_3"
24,45.25,"124_3"
26,45.8,"124_3"
28,45.8,"124_3"
30,45.8,"124_3"
32,45.85,"124_3"
34,48.025,"124_3"
36,42.075,"124_3"
38,41.8,"124_3"
40,42.1,"124_3"
42,43.1,"124_3"
44,45.2,"124_3"
46,44.9,"124_3"
48,41.9,"124_3"
50,39.225,"124_3"
52,38.8,"124_3"
54,38.8,"124_3"
56,38.8,"124_3"
58,38.8,"124_3"
60,38.8,"124_3"
62,38.8,"124_3"
64,38.8,"124_3"
66,38.8,"124_3"
68,38.8,"124_3"
70,38.8,"124_3"
72,38.8,"124_3"
74,38.8,"124_3"
76,38.8,"124_3"
78,38.8,"124_3"
80,38.8,"124_3"
82,38.8,"124_3"
84,38.8,"124_3"
86,38.8,"124_3"
88,38.8,"124_3"
90,43.25,"124_3"
92,43.55,"124_3"
94,37.3,"124_3"
96,31.15,"124_3"
98,30,"124_3"
100,30,"124_3"
102,30,"124_3"
104,30,"124_3"
106,30,"124_3"
108,30,"124_3"
110,30,"124_3"
112,28.65,"124_3"
114,27.65,"124_3"
116,29.9,"124_3"
118,30.2,"124_3"
120,31.475,"124_3"
122,34.3,"124_3"
124,34.75,"124_3"
126,34.9,"124_3"
128,26.45,"124_3"
130,22.55,"124_3"
132,26.675,"124_3"
134,33.575,"124_3"
136,33.7,"124_3"
138,33.7,"124_3"
140,33.925,"124_3"
142,35.225,"124_3"
144,37.75,"124_3"
146,37.8,"124_3"
148,37.8,"124_3"
150,37.8,"124_3"
152,37.8,"124_3"
154,37.8,"124_3"
156,37.8,"124_3"
158,37.8,"124_3"
160,37.8,"124_3"
162,35.35,"124_3"
164,30.425,"124_3"
166,32.725,"124_3"
168,34.3,"124_3"
170,36.925,"124_3"
172,27.7,"124_3"
2,56.85,"124_6"
4,59.4,"124_6"
6,59.3,"124_6"
8,59.3,"124_6"
10,59.3,"124_6"
12,59.3,"124_6"
14,59.3,"124_6"
16,59.15,"124_6"
18,59.525,"124_6"
20,61.6,"124_6"
22,61.5,"124_6"
24,61.5,"124_6"
26,61.325,"124_6"
28,62.275,"124_6"
30,64.65,"124_6"
32,66.125,"124_6"
34,66.65,"124_6"
36,68.8,"124_6"
38,73.275,"124_6"
40,74.95,"124_6"
42,75,"124_6"
44,75,"124_6"
46,75,"124_6"
48,75,"124_6"
50,75,"124_6"
52,75,"124_6"
54,75,"124_6"
56,75,"124_6"
58,75,"124_6"
60,75,"124_6"
62,75,"124_6"
64,75,"124_6"
66,75,"124_6"
68,75,"124_6"
70,75,"124_6"
72,74.975,"124_6"
74,76.975,"124_6"
76,81.2,"124_6"
78,81.2,"124_6"
80,81.05,"124_6"
82,81,"124_6"
84,81,"124_6"
86,80.55,"124_6"
88,76.5,"124_6"
90,70.95,"124_6"
92,74.5,"124_6"
94,74.5,"124_6"
96,74.5,"124_6"
2,62.7,"127_2"
4,62.7,"127_2"
6,62.7,"127_2"
8,62.7,"127_2"
10,62.7,"127_2"
12,62.7,"127_2"
14,62.7,"127_2"
16,62.7,"127_2"
18,62.7,"127_2"
20,62.7,"127_2"
22,64.575,"127_2"
24,65.3,"127_2"
26,65.3,"127_2"
28,65.3,"127_2"
30,65.3,"127_2"
32,65.3,"127_2"
34,65.3,"127_2"
36,65.3,"127_2"
38,65.3,"127_2"
40,65.3,"127_2"
42,65.3,"127_2"
44,65.3,"127_2"
46,65.3,"127_2"
48,65.3,"127_2"
50,65.3,"127_2"
52,65.3,"127_2"
54,65.3,"127_2"
56,65.3,"127_2"
58,65.3,"127_2"
60,65.3,"127_2"
62,65.3,"127_2"
64,65.3,"127_2"
66,65.3,"127_2"
68,65.325,"127_2"
70,77.875,"127_2"
72,78.2,"127_2"
74,78.2,"127_2"
76,78.2,"127_2"
78,78.2,"127_2"
80,78.2,"127_2"
82,78.2,"127_2"
84,87,"127_2"
86,84.8,"127_2"
88,84.8,"127_2"
90,84.8,"127_2"
92,84.8,"127_2"
94,84.65,"127_2"
96,80.65,"127_2"
98,80.3,"127_2"
100,80.3,"127_2"
102,80.3,"127_2"
104,80.3,"127_2"
106,80.3,"127_2"
108,80.3,"127_2"
110,80.3,"127_2"
112,80.3,"127_2"
114,80.3,"127_2"
116,80.3,"127_2"
118,84.3,"127_2"
120,100,"127_2"
122,100,"127_2"
124,100,"127_2"
126,100,"127_2"
128,100,"127_2"
130,100,"127_2"
132,100,"127_2"
134,100,"127_2"
136,100,"127_2"
138,100,"127_2"
140,100,"127_2"
142,100,"127_2"
144,100,"127_2"
146,100,"127_2"
148,100,"127_2"
150,100,"127_2"
152,100,"127_2"
154,100,"127_2"
156,100,"127_2"
158,100,"127_2"
160,100,"127_2"
162,100,"127_2"
164,100,"127_2"
166,100,"127_2"
168,100,"127_2"
2,50,"127_3"
4,60.3,"127_3"
6,67.325,"127_3"
8,69.175,"127_3"
10,73.9,"127_3"
12,75.475,"127_3"
14,76.7,"127_3"
16,78.825,"127_3"
18,79.8,"127_3"
20,79.8,"127_3"
22,79.8,"127_3"
24,79.8,"127_3"
26,79.8,"127_3"
28,79.8,"127_3"
30,79.8,"127_3"
32,79.8,"127_3"
34,79.8,"127_3"
36,79.45,"127_3"
38,70.65,"127_3"
40,62.8,"127_3"
42,62.725,"127_3"
44,53.925,"127_3"
46,50.2,"127_3"
48,43.575,"127_3"
50,39.2,"127_3"
52,39,"127_3"
54,38.85,"127_3"
56,38.8,"127_3"
58,38.8,"127_3"
60,38.8,"127_3"
62,38.8,"127_3"
64,38.275,"127_3"
66,26.05,"127_3"
68,24.8,"127_3"
70,24.8,"127_3"
72,24.8,"127_3"
74,24.8,"127_3"
76,24.8,"127_3"
78,24.8,"127_3"
80,24.8,"127_3"
82,24.8,"127_3"
84,24.8,"127_3"
86,24.8,"127_3"
88,24.8,"127_3"
90,24.8,"127_3"
92,24.8,"127_3"
94,24.8,"127_3"
96,24.8,"127_3"
98,24.8,"127_3"
100,24.8,"127_3"
102,24.8,"127_3"
104,24.8,"127_3"
106,24.8,"127_3"
108,24.8,"127_3"
110,21.85,"127_3"
112,17.225,"127_3"
114,18.2,"127_3"
116,18.7,"127_3"
118,18.7,"127_3"
120,18.7,"127_3"
122,18.7,"127_3"
124,18.7,"127_3"
126,18.7,"127_3"
128,18.7,"127_3"
130,18.7,"127_3"
132,15.625,"127_3"
134,14,"127_3"
136,13.375,"127_3"
138,13.3,"127_3"
140,13.3,"127_3"
142,13.3,"127_3"
144,13.3,"127_3"
146,13.3,"127_3"
148,13.3,"127_3"
150,13.3,"127_3"
152,13.3,"127_3"
154,13.3,"127_3"
156,13.3,"127_3"
158,13.3,"127_3"
