"time","videoID","condition","participantID","rating"
156,"053v2","both","322",50
158,"053v2","both","322",50
160,"053v2","both","322",50
162,"053v2","both","322",50
164,"053v2","both","322",50
166,"053v2","both","322",50
168,"053v2","both","322",50
2,"053v2","both","325",50
4,"053v2","both","325",50
6,"053v2","both","325",50
8,"053v2","both","325",50
10,"053v2","both","325",50
12,"053v2","both","325",45.25
14,"053v2","both","325",45
16,"053v2","both","325",45
18,"053v2","both","325",45
20,"053v2","both","325",45
22,"053v2","both","325",45
24,"053v2","both","325",45
26,"053v2","both","325",43.5
28,"053v2","both","325",40.5
30,"053v2","both","325",40
32,"053v2","both","325",40
34,"053v2","both","325",40
36,"053v2","both","325",40
38,"053v2","both","325",38.5
40,"053v2","both","325",36
42,"053v2","both","325",36
44,"053v2","both","325",36
46,"053v2","both","325",38.25
48,"053v2","both","325",40
50,"053v2","both","325",40.75
52,"053v2","both","325",49.5
54,"053v2","both","325",54.75
56,"053v2","both","325",55
58,"053v2","both","325",55
60,"053v2","both","325",55
62,"053v2","both","325",55
64,"053v2","both","325",55
66,"053v2","both","325",59
68,"053v2","both","325",67
70,"053v2","both","325",67
72,"053v2","both","325",67
74,"053v2","both","325",67
76,"053v2","both","325",67
78,"053v2","both","325",67
80,"053v2","both","325",66.5
82,"053v2","both","325",62.25
84,"053v2","both","325",58.75
86,"053v2","both","325",58
88,"053v2","both","325",58
90,"053v2","both","325",58
92,"053v2","both","325",56.25
94,"053v2","both","325",50.25
96,"053v2","both","325",49
98,"053v2","both","325",49
100,"053v2","both","325",49
102,"053v2","both","325",49
104,"053v2","both","325",49
106,"053v2","both","325",54
108,"053v2","both","325",56
110,"053v2","both","325",56
112,"053v2","both","325",56.25
114,"053v2","both","325",57
116,"053v2","both","325",57
118,"053v2","both","325",57
120,"053v2","both","325",57
122,"053v2","both","325",57
124,"053v2","both","325",57.25
126,"053v2","both","325",59.25
128,"053v2","both","325",69.5
130,"053v2","both","325",79
132,"053v2","both","325",79
134,"053v2","both","325",78.75
136,"053v2","both","325",78
138,"053v2","both","325",77
140,"053v2","both","325",75.5
142,"053v2","both","325",74.5
144,"053v2","both","325",74.5
146,"053v2","both","325",78.25
148,"053v2","both","325",83
150,"053v2","both","325",82.5
152,"053v2","both","325",77
154,"053v2","both","325",74.5
156,"053v2","both","325",73
158,"053v2","both","325",73
160,"053v2","both","325",74
162,"053v2","both","325",80
164,"053v2","both","325",82.25
