"condition","videoID","time","rating","N","sd"
"audioOnly","HID53_vid2",2,50.890625,16,3.36770043946905
"audioOnly","HID53_vid2",4,51.6402813745005,16,4.74478799548663
"audioOnly","HID53_vid2",6,49.7035301918573,16,6.81071219791146
"audioOnly","HID53_vid2",8,50.9782008207325,16,8.26415829314051
"audioOnly","HID53_vid2",10,54.2024688076431,16,10.6920341964983
"audioOnly","HID53_vid2",12,55.4528124376248,16,11.7306534222968
"audioOnly","HID53_vid2",14,55.3654477720434,16,13.5649401940519
"audioOnly","HID53_vid2",16,52.5984476437906,16,15.2045805504486
"audioOnly","HID53_vid2",18,53.6244375,16,16.0440223789371
"audioOnly","HID53_vid2",20,55.9968864541833,16,14.3289673979836
"audioOnly","HID53_vid2",22,56.5931571232535,16,14.6490376903724
"audioOnly","HID53_vid2",24,57.640343498749,16,14.0050773137992
"audioOnly","HID53_vid2",26,56.9223138171423,16,13.3686287305952
"audioOnly","HID53_vid2",28,57.3265954341317,16,13.7514967032122
"audioOnly","HID53_vid2",30,58.2326515743389,16,15.2879296841101
"audioOnly","HID53_vid2",32,58.6246537574661,16,16.4910629896022
"audioOnly","HID53_vid2",34,59.764937002492,16,15.3362635197583
"audioOnly","HID53_vid2",36,59.3392692174794,16,12.8843581504357
"audioOnly","HID53_vid2",38,58.8754331833562,16,13.884681742301
"audioOnly","HID53_vid2",40,60.7013459902604,16,14.2153395150928
"audioOnly","HID53_vid2",42,62.295938747755,16,13.2380687868751
"audioOnly","HID53_vid2",44,60.236904766625,16,12.2054863923942
"audioOnly","HID53_vid2",46,57.6872460198055,16,12.5897768746036
"audioOnly","HID53_vid2",48,53.7574915723715,16,14.248448345382
"audioOnly","HID53_vid2",50,53.936655999249,16,14.9301639656044
"audioOnly","HID53_vid2",52,54.857386891066,16,15.0466407845078
"audioOnly","HID53_vid2",54,53.1899212542178,16,16.3166603141383
"audioOnly","HID53_vid2",56,52.9843144811567,16,15.7459378870646
"audioOnly","HID53_vid2",58,54.1843944699886,16,15.9507887157111
"audioOnly","HID53_vid2",60,57.641342253244,16,16.102840081095
"audioOnly","HID53_vid2",62,58.0783446851407,16,15.9584086316565
"audioOnly","HID53_vid2",64,58.483687499997,16,15.6758661301004
"audioOnly","HID53_vid2",66,56.9387771294954,16,17.7013667195222
"audioOnly","HID53_vid2",68,55.3750298161133,16,19.1116401929106
"audioOnly","HID53_vid2",70,54.7966859333507,16,19.7819765662918
"audioOnly","HID53_vid2",72,55.281220248509,16,19.0486345868489
"audioOnly","HID53_vid2",74,57.109028242437,16,19.3219077841046
"audioOnly","HID53_vid2",76,57.125,16,20.5746607910475
"audioOnly","HID53_vid2",78,56.7031873121242,16,21.0995858299916
"audioOnly","HID53_vid2",80,56.7344054329016,16,20.7822766497935
"audioOnly","HID53_vid2",82,57.5656792771738,16,19.3159183632909
"audioOnly","HID53_vid2",84,58.906499500998,16,19.2127972202925
"audioOnly","HID53_vid2",86,60.702562999996,16,17.602345046846
"audioOnly","HID53_vid2",88,61.0319385763571,16,17.3063144019429
"audioOnly","HID53_vid2",90,61.7815342321074,16,16.8257449856442
"audioOnly","HID53_vid2",92,61.6576840693613,16,16.6999387345118
"audioOnly","HID53_vid2",94,61.7008489655443,16,19.6099761466198
"audioOnly","HID53_vid2",96,69.0567814361337,16,17.0364062218984
"audioOnly","HID53_vid2",98,72.593595610829,16,17.5259727260987
"audioOnly","HID53_vid2",100,73.4062491878718,16,18.0353553771738
"audioOnly","HID53_vid2",102,73.20284375,16,18.8995620599339
"audioOnly","HID53_vid2",104,72.9056566242515,16,19.0032680845435
"audioOnly","HID53_vid2",106,72.0465070645677,16,17.7255331940544
"audioOnly","HID53_vid2",108,69.628228225825,16,17.3645547223975
"audioOnly","HID53_vid2",110,68.2189378131262,16,18.2635164990821
"audioOnly","HID53_vid2",112,66.890029752994,16,18.68206706555
"audioOnly","HID53_vid2",114,62.5017261891757,16,19.6199208634507
"audioOnly","HID53_vid2",116,61.7504065626263,16,19.9500642253904
"audioOnly","HID53_vid2",118,61.4661038577431,16,19.9557929180468
"audioOnly","HID53_vid2",120,62.156312749501,16,20.4682186874542
"audioOnly","HID53_vid2",122,62.187062250499,16,20.5422381195803
"audioOnly","HID53_vid2",124,63.6395306195154,16,18.4404707683704
"audioOnly","HID53_vid2",126,66.5475951259564,16,14.8979891596622
"audioOnly","HID53_vid2",128,66.017933658193,16,14.4489370323386
"audioOnly","HID53_vid2",130,62.4749748905284,16,14.0482137609203
"audioOnly","HID53_vid2",132,58.7181560271923,16,15.9108717427564
"audioOnly","HID53_vid2",134,60.2798450598802,16,15.3918965275941
"audioOnly","HID53_vid2",136,60.3262848053892,16,15.3846992420562
"audioOnly","HID53_vid2",138,59.6561248752495,16,16.6680842019733
"audioOnly","HID53_vid2",140,59.0155624975297,16,17.4912339663375
"audioOnly","HID53_vid2",142,59.8338566827471,16,15.1507652433912
"audioOnly","HID53_vid2",144,60.1561564371257,16,15.2507955239102
"audioOnly","HID53_vid2",146,59.722899289656,16,15.4855202192994
"audioOnly","HID53_vid2",148,58.6263351037785,16,17.0554462162707
"audioOnly","HID53_vid2",150,58.9690637898678,16,16.8719738317124
"audioOnly","HID53_vid2",152,60.1731241357467,16,16.7587583457509
"audioOnly","HID53_vid2",154,59.1569953389632,16,17.4500102857502
"audioOnly","HID53_vid2",156,58.1559105640357,16,18.6895242514885
"audioOnly","HID53_vid2",158,56.7499773759155,16,19.7162515146112
"audioOnly","HID53_vid2",160,51.5633695633472,16,20.3478185305638
"audioOnly","HID53_vid2",162,52.4068143101322,16,19.7419554709497
"audioOnly","HID53_vid2",164,50.9550814946176,16,18.2703074076166
"audioOnly","HID53_vid2",166,53.7920563100956,16,13.7222733128947
"audioOnly","HID53_vid2",168,57.6554679436128,16,18.0058310670072
"audioOnly","HID53_vid2",170,57.9349696217624,16,19.2690961735249
"audioOnly","HID53_vid2",172,57.9204984878727,16,19.734897868686
"audioOnly","HID53_vid2",174,57.624916499666,16,21.1245569191997
"both","HID53_vid2",2,50,11,0
"both","HID53_vid2",4,50.0454545454545,11,0.150755672288882
"both","HID53_vid2",6,49.681906927515,11,4.50949889877652
"both","HID53_vid2",8,53.2555002445302,11,9.43022156433922
"both","HID53_vid2",10,56.425278383484,11,12.3151542925703
"both","HID53_vid2",12,55.7735909094545,11,10.5484532086415
"both","HID53_vid2",14,52.3186974576847,11,9.20523995569089
"both","HID53_vid2",16,53.3653063422242,11,12.8764643021232
"both","HID53_vid2",18,53.7281385521732,11,16.0433464059312
"both","HID53_vid2",20,50.5208219923789,11,14.0923273899211
"both","HID53_vid2",22,50.6811814530895,11,13.7661910238767
"both","HID53_vid2",24,51.8148064259842,11,14.7572353317256
"both","HID53_vid2",26,52.5754701930518,11,15.1180342921624
"both","HID53_vid2",28,51.2839139593848,11,12.3842629704058
"both","HID53_vid2",30,46.7742333026865,11,12.4120622749882
"both","HID53_vid2",32,45.0432845909203,11,11.9454387316557
"both","HID53_vid2",34,42.5470819703445,11,12.5456551832489
"both","HID53_vid2",36,42.2494550800542,11,13.6931234291762
"both","HID53_vid2",38,47.4611427177095,11,18.0392262231444
"both","HID53_vid2",40,45.5030417361669,11,14.3952367475475
"both","HID53_vid2",42,44.0000912741921,11,13.3459036821221
"both","HID53_vid2",44,43.4988349320773,11,13.3072464411109
"both","HID53_vid2",46,40.5912298121657,11,13.5122688219019
"both","HID53_vid2",48,38.6654224819454,11,13.3363338085123
"both","HID53_vid2",50,37.9770156967398,11,13.8546459260136
"both","HID53_vid2",52,37.5455454549091,11,13.7362466896642
"both","HID53_vid2",54,41.5675260283558,11,11.7187773593782
"both","HID53_vid2",56,40.9607729998193,11,11.9526576913304
"both","HID53_vid2",58,40.310092329096,11,12.4748850255263
"both","HID53_vid2",60,40.3532498520126,11,11.4721852153465
"both","HID53_vid2",62,42.1719932025044,11,9.9520201654747
"both","HID53_vid2",64,42.8159999872617,11,13.0020764096676
"both","HID53_vid2",66,43.295318726184,11,14.188818994925
"both","HID53_vid2",68,44.5000208318541,11,16.8378185427332
"both","HID53_vid2",70,48.597336506333,11,15.2433750205188
"both","HID53_vid2",72,57.8614921093763,11,16.9501312424634
"both","HID53_vid2",74,65.177112582906,11,14.7441637437407
"both","HID53_vid2",76,65.010537746523,11,17.1431022544379
"both","HID53_vid2",78,61.8166229175763,11,17.7863230071084
"both","HID53_vid2",80,59.8864547269098,11,17.1536119532482
"both","HID53_vid2",82,58.3503561668133,11,17.641163579209
"both","HID53_vid2",84,56.8109051195586,11,16.862811486961
"both","HID53_vid2",86,58.091632558489,11,15.5651468759239
"both","HID53_vid2",88,57.4775911816375,11,15.5428421102904
"both","HID53_vid2",90,57.0297020898371,11,15.2030291657176
"both","HID53_vid2",92,60.3486396806736,11,15.2772498014732
"both","HID53_vid2",94,65.7199535355649,11,17.6791100530198
"both","HID53_vid2",96,66.1786875267827,11,16.8324561075416
"both","HID53_vid2",98,70.6671396920355,11,14.7500168252163
"both","HID53_vid2",100,69.145440531711,11,16.9746316930861
"both","HID53_vid2",102,69.3477079831152,11,15.5992918552539
"both","HID53_vid2",104,67.724319001276,11,16.8097586637812
"both","HID53_vid2",106,63.7273181818182,11,15.5909648230517
"both","HID53_vid2",108,62.5230010952903,11,16.6422566107003
"both","HID53_vid2",110,60.2504062852267,11,14.5462097721603
"both","HID53_vid2",112,58.8909525494466,11,15.5545982743068
"both","HID53_vid2",114,54.1449989239109,11,20.5210285766859
"both","HID53_vid2",116,51.365818931594,11,22.4099106961374
"both","HID53_vid2",118,50.8675264125644,11,23.8058765868175
"both","HID53_vid2",120,50.7013682664472,11,23.3750085509924
"both","HID53_vid2",122,51.624727862747,11,20.3416437957741
"both","HID53_vid2",124,51.7729544550905,11,19.5402418811724
"both","HID53_vid2",126,54.6335717932328,11,19.3850060181509
"both","HID53_vid2",128,68.2985228234566,11,15.8515194962226
"both","HID53_vid2",130,71.5735895999342,11,17.6416073501882
"both","HID53_vid2",132,72.3528386969087,11,18.5729308930498
"both","HID53_vid2",134,70.7356757678654,11,18.350168701252
"both","HID53_vid2",136,66.9485301653823,11,19.075797084265
"both","HID53_vid2",138,65.7279517408501,11,20.1993133774425
"both","HID53_vid2",140,64.2284051064839,11,21.8813833706814
"both","HID53_vid2",142,63.6147295279571,11,22.747699187035
"both","HID53_vid2",144,61.3046299455037,11,21.381881192108
"both","HID53_vid2",146,56.6929899160195,11,22.5057530561874
"both","HID53_vid2",148,56.1022083346304,11,23.6153054189962
"both","HID53_vid2",150,56.4544547269098,11,23.9515388086962
"both","HID53_vid2",152,55.595113495405,11,23.2837845750087
"both","HID53_vid2",154,53.3644093641829,11,22.6552052232063
"both","HID53_vid2",156,53.5002170729564,11,22.3773842201818
"both","HID53_vid2",158,53.0579144227112,11,22.382518513056
"both","HID53_vid2",160,57.6039888281722,11,22.1434947349824
"both","HID53_vid2",162,59.9833869637255,11,19.485730029405
"both","HID53_vid2",164,54.765629411635,11,23.3979638174939
"both","HID53_vid2",166,55.894792101501,11,23.5094655867447
"both","HID53_vid2",168,61.6642711421482,11,17.7473315796875
"both","HID53_vid2",170,64.2345146872442,11,16.3348817553432
"both","HID53_vid2",172,59.9443446949846,11,17.8209414402705
"both","HID53_vid2",174,57.1208420973798,11,25.475820127817
"videoOnly","HID53_vid2",2,50,12,0
"videoOnly","HID53_vid2",4,49.8122082501663,12,0.467082468417411
"videoOnly","HID53_vid2",6,50.6659658422429,12,4.3544229263652
"videoOnly","HID53_vid2",8,55.2679182468397,12,7.21184943674706
"videoOnly","HID53_vid2",10,58.1453335818343,12,10.1329217423046
